id_sample;DNMT3B;EXO1;MCM10
TCGA-D8-A73U-01A;0.721697;0.612499;0.22071999999999997
TCGA-D8-A73W-01A;0.748082;1.207358;0.690738
TCGA-D8-A73X-01A;1.251485;1.180515;0.684264
TCGA-E2-A105-01A;1.571356;1.605158;1.09497
TCGA-E2-A106-01A;0.7398680000000001;0.852822;0.938263
TCGA-E2-A107-01A;1.4966110000000001;3.0655639999999997;2.41971
TCGA-E2-A108-01A;1.2517909999999999;1.6576110000000002;1.655873
TCGA-E2-A109-01A;1.944555;1.916938;2.665899
TCGA-E2-A10A-01A;0.912742;1.174635;2.108444
TCGA-E2-A10B-01A;1.091387;1.753786;0.921507
TCGA-E2-A10C-01A;2.30884;1.9981419999999999;1.390739
TCGA-E2-A10E-01A;1.038237;2.1139669999999997;1.643461
TCGA-E2-A10F-01A;0.9801709999999999;2.040343;1.262062
TCGA-E2-A14N-01A;3.349933;4.149975;3.558795
TCGA-E2-A14O-01A;1.093473;1.9546310000000002;1.184144
TCGA-E2-A14P-01A;3.451975;3.1795459999999998;2.35823
TCGA-E2-A14Q-01A;0.7828609999999999;1.417165;0.9910549999999999
TCGA-E2-A14R-01A;2.555644;2.630141;2.546189
TCGA-E2-A14T-01A;1.511485;1.5193379999999999;0.924666
TCGA-E2-A14U-01A;1.119367;0.219574;0.12811199999999998
TCGA-E2-A14V-01A;3.3245709999999997;3.3762019999999997;2.5193939999999997
TCGA-E2-A14W-01A;1.180775;0.971258;1.560577
TCGA-E2-A14X-01A;1.8944159999999999;2.5045990000000002;1.7647540000000002
TCGA-E2-A14Y-01A;1.435662;2.939988;2.3397330000000003
TCGA-E2-A14Z-01A;1.913634;2.582996;1.687791
TCGA-E2-A150-01A;2.451901;2.158457;2.362108
TCGA-E2-A152-01A;1.282151;1.846148;1.614636
TCGA-E2-A153-01A;0.9375030000000001;0.753694;0.40071999999999997
TCGA-E2-A153-11A;1.218935;0.523716;0.43508100000000005
TCGA-E2-A154-01A;0.799192;2.033943;1.9839310000000001
TCGA-E2-A155-01A;0.987031;1.9640790000000001;1.8685580000000002
TCGA-E2-A156-01A;0.9431930000000001;1.263782;1.142339
TCGA-E2-A158-01A;1.369687;2.2949490000000003;2.2904150000000003
TCGA-E2-A158-11A;0.607876;0.370742;0.435276
TCGA-E2-A159-01A;3.153412;2.7714950000000003;2.955771
TCGA-E2-A15A-01A;1.8453099999999998;2.382711;2.3302869999999998
TCGA-E2-A15A-06A;2.053102;2.804261;2.66698
TCGA-E2-A15C-01A;1.155165;0.698988;0.589727
TCGA-E2-A15D-01A;0.913902;0.8414440000000001;0.56825
TCGA-E2-A15E-01A;1.587336;1.377996;1.264197
TCGA-E2-A15E-06A;1.188788;0.7841319999999999;0.580403
TCGA-E2-A15F-01A;1.369597;1.536833;1.618327
TCGA-E2-A15G-01A;1.139984;1.119951;0.671268
TCGA-E2-A15H-01A;2.177693;2.2111669999999997;1.989507
TCGA-E2-A15I-01A;0.9254370000000001;0.31490999999999997;0.188636
TCGA-E2-A15I-11A;0.5035189999999999;0.061833000000000006;0.235461
TCGA-E2-A15J-01A;0.88566;1.7635779999999999;1.029987
TCGA-E2-A15K-01A;1.609141;3.047551;2.302296
TCGA-E2-A15K-06A;0.9878889999999999;2.4755700000000003;1.552654
TCGA-E2-A15K-11A;0.611892;0.332321;0.295929
TCGA-E2-A15L-01A;1.2787879999999998;1.904179;1.425914
TCGA-E2-A15M-01A;1.221618;2.503926;1.640754
TCGA-E2-A15M-11A;0.793316;0.168917;0.22150300000000003
TCGA-E2-A15O-01A;2.1194509999999998;2.1177610000000002;2.055142
TCGA-E2-A15P-01A;1.000952;1.069056;0.694782
TCGA-E2-A15R-01A;2.547765;1.63693;1.436183
TCGA-E2-A15S-01A;1.39695;2.4268330000000002;2.017627
TCGA-E2-A15T-01A;0.8673049999999999;1.6785459999999999;2.155675
TCGA-E2-A1AZ-01A;2.975279;3.189151;3.593036
TCGA-E2-A1B0-01A;2.178341;3.169416;2.040628
TCGA-E2-A1B1-01A;1.088301;1.539741;1.342314
TCGA-E2-A1B4-01A;0.8452770000000001;0.29567899999999997;0.184839
TCGA-E2-A1B5-01A;0.495172;1.151348;0.6086600000000001
TCGA-E2-A1B6-01A;2.193686;2.753349;2.478898
TCGA-E2-A1BC-01A;1.225932;0.210577;0.24176999999999998
TCGA-E2-A1BC-11A;0.334706;0.044137;0.130045
TCGA-E2-A1BD-01A;1.8499130000000001;1.627901;0.795458
TCGA-E2-A1IE-01A;1.5513549999999998;1.6995360000000002;1.792136
TCGA-E2-A1IF-01A;0.979917;1.878168;1.0015040000000002
TCGA-E2-A1IG-01A;1.118976;1.143033;0.9815870000000001
TCGA-E2-A1IG-11A;0.596487;0.363246;0.5291020000000001
TCGA-E2-A1IH-01A;1.199575;1.903511;1.6081370000000001
TCGA-E2-A1II-01A;1.832382;3.595222;2.325325
TCGA-E2-A1IJ-01A;0.754793;0.9450219999999999;0.6250140000000001
TCGA-E2-A1IK-01A;0.476546;0.733662;0.6284270000000001
TCGA-E2-A1IL-01A;1.4542709999999999;1.128829;0.7253
TCGA-E2-A1IN-01A;1.186281;1.394857;0.777361
TCGA-E2-A1IO-01A;1.918838;1.051598;0.899066
TCGA-E2-A1IU-01A;0.519688;1.1472930000000001;0.9886030000000001
TCGA-E2-A1L6-01A;0.856457;1.469463;1.0809469999999999
TCGA-E2-A1L7-01A;1.61042;2.040748;2.37658
TCGA-E2-A1L7-11A;0.813679;0.584819;0.562661
TCGA-E2-A1L8-01A;1.165942;1.3148739999999999;1.016657
TCGA-E2-A1L9-01A;1.1487020000000001;1.369911;0.889289
TCGA-E2-A1LA-01A;1.660786;1.935389;1.801875
TCGA-E2-A1LB-01A;1.950926;1.696655;1.183743
TCGA-E2-A1LB-11A;1.383943;0.854799;0.60835
TCGA-E2-A1LE-01A;3.128882;2.0824830000000003;1.4124700000000001
TCGA-E2-A1LG-01A;1.584731;3.348356;1.5685
TCGA-E2-A1LH-01A;0.896785;1.658879;1.766947
TCGA-E2-A1LH-11A;1.302786;0.23922600000000002;0.173861
TCGA-E2-A1LI-01A;2.3971080000000002;3.2963169999999997;3.9153660000000006
TCGA-E2-A1LK-01A;1.897216;1.37819;3.271791
TCGA-E2-A1LL-01A;1.879973;2.322881;2.096407
TCGA-E2-A1LS-01A;0.9339620000000001;1.24234;0.5266270000000001
TCGA-E2-A1LS-11A;0.42587700000000006;0.115309;0.098215
TCGA-E2-A2P5-01A;2.290235;2.271689;2.09191
TCGA-E2-A2P6-01A;1.7836290000000001;1.8621020000000001;1.233179
TCGA-E2-A3DX-01A;0.865527;0.827433;0.497838
TCGA-E2-A56Z-01A;0.891249;1.412323;1.115261
TCGA-E2-A570-01A;1.547982;1.604358;0.9506629999999999
TCGA-E2-A572-01A;0.276089;0.275934;0.20461300000000002
TCGA-E2-A573-01A;2.3221950000000002;3.2782760000000004;3.0715529999999998
TCGA-E2-A574-01A;2.61672;2.202875;2.01362
TCGA-E2-A576-01A;1.2469729999999999;1.532773;1.241179
TCGA-E2-A9RU-01A;1.2935780000000001;2.2365939999999997;1.813132
TCGA-E9-A1N3-01A;0.747739;1.232634;1.194393
TCGA-E9-A1N4-01A;0.689543;1.321987;1.383902
TCGA-E9-A1N4-11A;0.92242;0.611525;0.541003
TCGA-E9-A1N5-01A;1.6177270000000001;2.060454;1.886321
TCGA-E9-A1N5-11A;1.562237;1.8119330000000002;1.559978
TCGA-E9-A1N6-01A;2.685824;3.112082;2.214427
TCGA-E9-A1N6-11A;0.8400639999999999;0.558769;0.559222
TCGA-E9-A1N8-01A;1.582529;2.188333;2.68298
TCGA-E9-A1N9-01A;3.1174619999999997;2.9310240000000003;2.889075
TCGA-E9-A1N9-11A;1.2582200000000001;1.170736;0.6229520000000001
TCGA-E9-A1NA-01A;1.10216;2.086421;1.5248030000000001
TCGA-E9-A1NA-11A;0.6522979999999999;0.21781;0.35873299999999997
TCGA-E9-A1NC-01A;0.600557;1.531987;1.558568
TCGA-E9-A1ND-01A;1.57371;2.225669;1.936553
TCGA-E9-A1ND-11A;0.734787;0.6979350000000001;0.610888
TCGA-E9-A1NE-01A;1.591631;2.6259740000000003;2.244699
TCGA-E9-A1NF-01A;1.2093530000000001;0.836774;0.939572
TCGA-E9-A1NF-11A;0.337453;0.204093;0.42873500000000003
TCGA-E9-A1NG-01A;0.46846800000000005;1.003089;0.883114
TCGA-E9-A1NG-11A;0.559525;0.271828;0.42894099999999996
TCGA-E9-A1NH-01A;0.892008;0.833968;0.42280500000000004
TCGA-E9-A1NI-01A;1.6432;2.510757;1.5194530000000002
TCGA-E9-A1QZ-01A;1.112355;2.6642360000000003;1.5081959999999999
TCGA-E9-A1R0-01A;0.8388100000000001;0.986773;0.840517
TCGA-E9-A1R2-01A;1.585373;1.613406;1.139678
TCGA-E9-A1R3-01A;0.6512789999999999;0.10747899999999999;0.032897
TCGA-E9-A1R4-01A;1.075225;1.601054;1.380974
TCGA-E9-A1R5-01A;0.689021;1.865246;0.974081
TCGA-E9-A1R6-01A;1.229287;1.311526;1.509211
TCGA-E9-A1R7-01A;1.399462;2.856907;1.6277030000000001
TCGA-E9-A1R7-11A;0.529145;0.214087;0.184264
TCGA-E9-A1RA-01A;1.5097459999999998;1.641586;0.988683
TCGA-E9-A1RB-01A;1.911816;3.623468;3.0525189999999998
TCGA-E9-A1RB-11A;0.70407;0.9396690000000001;0.742394
TCGA-E9-A1RC-01A;1.381192;2.155545;1.10017
TCGA-E9-A1RC-11A;0.47605699999999995;0.12093800000000002;0.42623900000000003
TCGA-E9-A1RD-01A;0.822249;1.657009;1.029361
TCGA-E9-A1RD-11A;0.6098060000000001;0.16205899999999998;0.286665
TCGA-E9-A1RE-01A;2.008473;1.609501;1.779467
TCGA-E9-A1RF-01A;1.596737;1.514151;0.95755
TCGA-E9-A1RF-11A;0.325165;0.0998;0.174749
TCGA-E9-A1RG-01A;1.461174;1.9618900000000001;1.2527139999999999
TCGA-E9-A1RH-01A;2.7380709999999997;3.471932;3.168305
TCGA-E9-A1RH-11A;0.43844399999999994;0.20148;0.20968
TCGA-E9-A1RI-01A;1.0901299999999998;0.7452270000000001;0.746003
TCGA-E9-A1RI-11A;0.36080100000000004;0.06886;0.665208
TCGA-E9-A226-01A;1.594645;2.8390779999999998;1.68051
TCGA-E9-A227-01A;0.711059;1.2656459999999998;1.063015
TCGA-E9-A228-01A;1.140416;2.416451;2.864535
TCGA-E9-A229-01A;1.344578;2.308375;1.635385
TCGA-E9-A22A-01A;1.211121;2.250695;1.600242
TCGA-E9-A22B-01A;0.6828930000000001;1.279291;1.042786
TCGA-E9-A22D-01A;1.065807;2.2547599999999997;2.313873
TCGA-E9-A22E-01A;0.9812799999999999;1.6988889999999999;0.751587
TCGA-E9-A22G-01A;2.307166;4.028519999999999;2.847268
TCGA-E9-A22H-01A;1.143521;2.5211740000000002;1.895354
TCGA-E9-A243-01A;1.028666;3.3453699999999995;2.339331
TCGA-E9-A244-01A;1.500988;3.229508;2.983735
TCGA-E9-A245-01A;0.8460709999999999;0.9800120000000001;0.8309979999999999
TCGA-E9-A247-01A;1.879925;2.617692;2.453932
TCGA-E9-A248-01A;2.784821;2.90382;2.807587
TCGA-E9-A249-01A;1.26363;2.2964290000000003;1.3553030000000001
TCGA-E9-A24A-01A;0.6786989999999999;1.466474;0.96605
TCGA-E9-A295-01A;1.1722139999999999;1.348783;1.0876940000000002
TCGA-E9-A2JS-01A;2.419739;2.405368;2.439985
TCGA-E9-A2JT-01A;1.03675;1.450807;1.567541
TCGA-E9-A3HO-01A;1.452293;2.174816;1.2376049999999998
TCGA-E9-A3Q9-01A;0.6456529999999999;0.295615;0.23704099999999997
TCGA-E9-A3QA-01A;1.5626;3.017891;2.7135849999999997
TCGA-E9-A3X8-01A;0.47136000000000006;0.8701959999999999;0.37896799999999997
TCGA-E9-A54X-01A;0.578213;1.0005899999999999;0.738738
TCGA-E9-A54Y-01A;0.9673209999999999;2.6724759999999996;0.946157
TCGA-E9-A5FK-01A;0.66201;0.8338979999999999;0.300078
TCGA-E9-A5FL-01A;1.305674;1.535793;1.5407
TCGA-E9-A5UO-01A;0.740063;1.630806;2.0426900000000003
TCGA-E9-A5UP-01A;1.354054;0.711375;0.46035600000000004
TCGA-E9-A6HE-01A;0.814036;2.308965;1.6493630000000001
TCGA-EW-A1IW-01A;1.6496439999999999;2.974376;2.644006
TCGA-EW-A1IX-01A;1.07381;0.563481;0.44978500000000005
TCGA-EW-A1IY-01A;1.008214;2.621682;1.549764
TCGA-EW-A1IZ-01A;1.567717;1.456078;1.529141
TCGA-EW-A1J1-01A;0.502784;0.632479;0.758207
TCGA-EW-A1J2-01A;0.938732;0.569213;0.439551
TCGA-EW-A1J3-01A;1.7009849999999997;2.8108779999999998;1.5543799999999999
TCGA-EW-A1J5-01A;2.074842;2.4090700000000003;1.469741
TCGA-EW-A1J6-01A;1.62494;0.898458;1.959398
TCGA-EW-A1OV-01A;2.002607;2.173425;1.949525
TCGA-EW-A1OW-01A;2.10833;3.4898809999999996;2.634015
TCGA-EW-A1OX-01A;0.316182;1.057405;1.129322
TCGA-EW-A1OY-01A;1.850958;2.4490119999999997;2.229748
TCGA-EW-A1OZ-01A;2.863611;2.454701;2.13117
TCGA-EW-A1P0-01A;1.34341;1.6702150000000002;1.314439
TCGA-EW-A1P1-01A;1.7933729999999999;1.302049;1.323856
TCGA-EW-A1P3-01A;1.156724;1.929729;1.3073489999999999
TCGA-EW-A1P4-01A;1.797627;2.749396;2.532377
TCGA-EW-A1P5-01A;0.738186;1.7684950000000002;0.933682
TCGA-EW-A1P6-01A;1.2448549999999998;1.466779;1.517331
TCGA-EW-A1P7-01A;1.0784639999999999;1.1863290000000002;0.6428189999999999
TCGA-EW-A1P8-01A;2.143434;3.272815;3.2413060000000002
TCGA-EW-A1PA-01A;1.252038;1.6431470000000001;1.99043
TCGA-EW-A1PB-01A;1.407199;3.244223;2.2131220000000003
TCGA-EW-A1PD-01A;1.8449389999999999;2.120331;1.8960849999999998
TCGA-EW-A1PE-01A;1.1199569999999999;1.584396;1.158507
TCGA-EW-A1PF-01A;1.409689;0.554872;1.130105
TCGA-EW-A1PG-01A;0.539104;0.49346899999999994;0.31487600000000004
TCGA-EW-A1PH-01A;2.778189;3.24132;3.171902
TCGA-EW-A2FR-01A;1.620124;1.6198540000000001;1.2372670000000001
TCGA-EW-A2FS-01A;1.485025;1.436283;1.29277
TCGA-EW-A2FV-01A;1.192395;2.138249;2.019239
TCGA-EW-A3U0-01A;1.200951;2.953402;2.806482
TCGA-EW-A423-01A;1.264845;1.29477;0.853466
TCGA-EW-A424-01A;1.50029;1.6565169999999998;0.951052
TCGA-EW-A6S9-01A;1.448518;1.6632790000000002;1.5017459999999998
TCGA-EW-A6SA-01A;1.558176;1.1940389999999999;2.036306
TCGA-EW-A6SB-01A;1.488491;2.837871;2.252186
TCGA-EW-A6SC-01A;1.240313;2.018751;1.612536
TCGA-EW-A6SD-01A;3.285308;2.163042;2.108259
TCGA-GI-A2C9-01A;2.0910130000000002;2.460971;2.452539
TCGA-GI-A2C9-11A;0.7949350000000001;0.38813000000000003;0.411088
TCGA-GM-A2D9-01A;1.066475;0.999425;0.491282
TCGA-GM-A2DA-01A;1.288592;1.357429;0.8694790000000001
TCGA-GM-A2DB-01A;2.639928;1.6772639999999999;1.709271
TCGA-GM-A2DC-01A;1.21102;0.201878;0.204156
TCGA-GM-A2DD-01A;2.460966;1.644268;1.031514
TCGA-GM-A2DF-01A;1.427798;1.9253259999999999;2.240508
TCGA-GM-A2DH-01A;4.093094000000001;3.161523;2.662227
TCGA-GM-A2DI-01A;1.069666;1.04091;0.8559690000000001
TCGA-GM-A2DK-01A;1.068171;0.825333;0.8173060000000001
TCGA-GM-A2DL-01A;1.0469870000000001;1.637103;1.150207
TCGA-GM-A2DM-01A;0.524155;0.480671;0.44930200000000003
TCGA-GM-A2DN-01A;1.064817;1.900263;1.1256059999999999
TCGA-GM-A2DO-01A;1.420358;1.5907879999999999;1.6721580000000003
TCGA-GM-A3NW-01A;1.007916;1.3794959999999998;0.7974060000000001
TCGA-GM-A3NY-01A;1.170325;1.4299870000000001;0.626031
TCGA-GM-A3XG-01A;1.052439;0.369919;0.281888
TCGA-GM-A3XL-01A;2.331681;3.685336;3.1369279999999997
TCGA-GM-A3XN-01A;0.9116690000000001;1.047094;0.639826
TCGA-GM-A4E0-01A;1.1749379999999998;0.33334899999999995;0.51545
TCGA-GM-A5PV-01A;0.89909;0.555231;0.38507199999999997
TCGA-GM-A5PX-01A;1.043043;0.346086;0.160398
TCGA-HN-A2NL-01A;1.6583290000000002;3.2267;2.0673470000000003
TCGA-HN-A2OB-01A;1.0574709999999998;0.425054;0.20537600000000003
TCGA-JL-A3YW-01A;1.7151040000000002;1.9742939999999998;1.695886
TCGA-JL-A3YX-01A;1.566049;1.953813;1.875505
TCGA-LD-A66U-01A;0.632026;1.052355;0.47918299999999997
TCGA-LD-A74U-01A;1.127545;1.48774;1.081141
TCGA-LD-A7W6-01A;1.346729;1.6976930000000001;1.270277
TCGA-LD-A9QF-01A;1.7410849999999998;1.171078;1.187265
TCGA-LL-A440-01A;1.33301;0.957829;0.584906
TCGA-LL-A441-01A;1.8835400000000002;2.343325;2.101839
TCGA-LL-A442-01A;0.610541;1.536987;1.312122
TCGA-LL-A50Y-01A;0.484575;1.268678;0.682679
TCGA-LL-A5YL-01A;0.614517;2.431833;1.1044100000000001
TCGA-LL-A5YM-01A;0.349287;2.234766;1.577432
TCGA-LL-A5YN-01A;1.36453;1.47682;0.81591
TCGA-LL-A5YO-01A;1.57981;2.44104;2.437229
TCGA-LL-A5YP-01A;1.967572;2.794137;2.1898869999999997
TCGA-LL-A6FQ-01A;0.532105;0.9216629999999999;0.6058939999999999
TCGA-LL-A6FR-01A;0.752834;2.219744;0.8055100000000001
TCGA-LL-A73Y-01A;1.200482;1.7259189999999998;1.114316
TCGA-LL-A73Z-01A;1.90717;1.655243;1.7715330000000002
TCGA-LL-A740-01A;2.187312;1.288969;0.959052
TCGA-LL-A7SZ-01A;1.476997;1.8393400000000002;1.596719
TCGA-LL-A7T0-01A;2.414823;2.238409;1.976329
TCGA-LL-A8F5-01A;1.421676;2.4725349999999997;3.0962080000000003
TCGA-LL-A9Q3-01A;0.427737;0.8859999999999999;0.527604
TCGA-LQ-A4E4-01A;2.229765;2.519104;1.782315
TCGA-MS-A51U-01A;0.832435;0.583912;0.375798
TCGA-OK-A5Q2-01A;1.40391;2.516003;1.674669
TCGA-OL-A5D6-01A;1.826446;0.9032180000000001;0.715284
TCGA-OL-A5D7-01A;2.616219;3.502753;4.641233000000001
TCGA-OL-A5D8-01A;1.192182;0.89931;0.7822479999999999
TCGA-OL-A5DA-01A;1.731803;0.809489;0.48016899999999996
TCGA-OL-A5RU-01A;1.245172;0.9502780000000001;0.46864300000000003
TCGA-OL-A5RV-01A;1.5214299999999998;1.182613;0.8175859999999999
TCGA-OL-A5RW-01A;1.04254;2.491923;1.617003
TCGA-OL-A5RX-01A;1.0790520000000001;0.8156899999999999;0.49673500000000004
TCGA-OL-A5RY-01A;1.2038870000000002;1.8656270000000001;1.3881370000000002
TCGA-OL-A5RZ-01A;2.325617;1.8596669999999997;1.8895959999999998
TCGA-OL-A5S0-01A;1.634333;2.969492;2.801037
TCGA-OL-A66I-01A;1.735482;3.063843;2.552072
TCGA-OL-A66J-01A;0.8414299999999999;0.890867;0.734904
TCGA-OL-A66K-01A;1.0816729999999999;1.216897;0.777143
TCGA-OL-A66L-01A;0.421129;0.45351800000000003;0.409629
TCGA-OL-A66N-01A;0.69694;0.6300720000000001;0.237715
TCGA-OL-A66O-01A;1.034255;1.8467049999999998;1.540147
TCGA-OL-A66P-01A;1.5543129999999998;1.1700780000000002;0.8413299999999999
TCGA-OL-A6VO-01A;2.440572;3.105138;3.7718559999999997
TCGA-OL-A6VQ-01A;1.261021;1.12068;0.7798069999999999
TCGA-OL-A6VR-01A;1.1141809999999999;0.626074;0.666849
TCGA-OL-A97C-01A;1.648623;1.619429;1.1607299999999998
TCGA-PE-A5DC-01A;2.168059;1.748818;1.577024
TCGA-PE-A5DD-01A;1.339494;1.7105849999999998;1.0355020000000001
TCGA-PE-A5DE-01A;0.798896;1.6971029999999998;0.855826
TCGA-PL-A8LX-01A;0.6284930000000001;0.505962;0.46665
TCGA-PL-A8LY-01A;1.133074;1.164941;0.958252
TCGA-PL-A8LZ-01A;1.750186;2.941255;3.133412
TCGA-S3-A6ZF-01A;1.248891;2.486096;1.832385
TCGA-S3-A6ZG-01A;1.553332;2.067888;1.316155
TCGA-S3-A6ZH-01A;1.4954889999999998;3.100134;2.433287
TCGA-S3-AA0Z-01A;1.813995;3.907036;3.818808
TCGA-S3-AA10-01A;2.1789680000000002;2.862567;3.947401
TCGA-S3-AA11-01A;1.744922;1.46122;1.226377
TCGA-S3-AA12-01A;1.444805;1.849474;1.324764
TCGA-S3-AA14-01A;1.6629150000000001;1.286525;1.065305
TCGA-S3-AA15-01A;1.076677;2.844184;2.999048
TCGA-S3-AA17-01A;1.5817809999999999;2.385883;1.813675
TCGA-UL-AAZ6-01A;1.6805150000000002;1.926361;1.635885
TCGA-UU-A93S-01A;2.062592;3.7915019999999995;2.794189
TCGA-V7-A7HQ-01A;0.39507;0.749401;0.321452
TCGA-W8-A86G-01A;1.386153;0.500568;0.24238800000000002
TCGA-WT-AB41-01A;0.5529;1.253707;0.442241
TCGA-WT-AB44-01A;0.8436889999999999;0.25356300000000004;0.07682699999999999
TCGA-XX-A899-01A;0.9347719999999999;1.2402520000000001;0.8636149999999999
TCGA-XX-A89A-01A;1.219873;1.070162;1.025516
TCGA-Z7-A8R5-01A;0.777542;0.7341949999999999;0.269465
TCGA-Z7-A8R6-01A;2.714892;2.6459330000000003;2.519636
